nom_plante,type_plante,superficie_hectare,latitude,longitude,region,ph,azote_ppm,phosphore_ppm,potassium_ppm,humidite_percent,matiere_organique_percent,temperature_celsius,avg_temp,total_rain,avg_humidity,avg_radiation,year,yield_tons_per_hectare,quality
Maïs,Céréale,12.82,35.8245,10.6346,Sousse,4.58,87.2,78.4,98.0,42.1,2.11,10.4,23.08,85.1,59.71,23.87,2024,5.488,medium
Maïs,Céréale,16.91,35.8245,10.6346,Sousse,4.94,150.6,50.9,345.5,15.9,4.16,14.5,23.08,85.1,59.71,23.87,2024,5.84,high
Maïs,Céréale,16.45,35.8245,10.6346,Sousse,6.0,116.8,51.4,324.8,63.5,7.67,33.6,23.08,85.1,59.71,23.87,2024,6.024,high
Maïs,Céréale,44.86,35.8245,10.6346,Sousse,5.52,215.0,13.5,365.6,37.7,5.28,29.8,23.08,85.1,59.71,23.87,2024,6.693,high
Maïs,Céréale,5.15,35.8245,10.6346,Sousse,4.77,144.0,23.5,308.1,40.7,5.6,11.3,23.08,85.1,59.71,23.87,2024,6.05,medium
Maïs,Céréale,38.96,35.8245,10.6346,Sousse,4.79,32.7,96.1,308.1,31.2,2.72,20.5,23.08,85.1,59.71,23.87,2024,5.335,medium
Maïs,Céréale,48.43,35.8245,10.6346,Sousse,5.2,51.6,69.4,317.5,25.9,0.66,12.5,23.08,85.1,59.71,23.87,2024,5.722,medium
Maïs,Céréale,26.98,35.8245,10.6346,Sousse,7.0,114.0,28.5,92.5,46.9,6.31,29.3,23.08,85.1,59.71,23.87,2024,5.789,medium
Maïs,Céréale,17.58,35.8245,10.6346,Sousse,8.42,162.4,62.4,311.8,58.7,5.42,13.8,23.08,85.1,59.71,23.87,2024,5.772,low
Maïs,Céréale,32.64,35.8245,10.6346,Sousse,6.26,164.8,94.9,134.2,17.3,1.98,36.6,23.08,85.1,59.71,23.87,2024,6.12,medium
Maïs,Céréale,36.7,35.8245,10.6346,Sousse,7.95,216.2,92.7,138.3,55.3,3.95,35.3,23.08,85.1,59.71,23.87,2024,6.114,medium
Maïs,Céréale,36.57,35.8245,10.6346,Sousse,5.21,149.9,98.6,378.1,12.6,1.74,14.0,23.08,85.1,59.71,23.87,2024,5.53,medium
Maïs,Céréale,28.69,35.8245,10.6346,Sousse,6.52,215.0,76.0,239.8,45.4,4.31,18.9,23.08,85.1,59.71,23.87,2024,7.096,high
Maïs,Céréale,49.6,35.8245,10.6346,Sousse,7.05,197.4,24.4,211.5,10.6,2.35,31.8,23.08,85.1,59.71,23.87,2024,5.459,medium
Maïs,Céréale,39.41,36.7333,9.1833,Béja,7.7,74.9,60.0,306.6,47.0,1.91,20.7,22.13,148.7,57.04,22.84,2022,6.188,medium
Maïs,Céréale,8.3,36.7333,9.1833,Béja,7.54,37.8,77.1,120.9,67.5,3.26,19.8,22.13,148.7,57.04,22.84,2022,5.784,medium
Maïs,Céréale,21.22,36.7333,9.1833,Béja,8.49,111.0,50.4,302.7,63.2,4.95,21.7,22.13,148.7,57.04,22.84,2022,5.616,medium
Maïs,Céréale,28.51,36.7333,9.1833,Béja,7.68,50.5,62.9,218.3,48.5,0.99,27.4,22.13,148.7,57.04,22.84,2022,6.534,medium
Maïs,Céréale,17.38,36.7333,9.1833,Béja,7.21,207.1,34.3,338.8,39.9,1.08,11.8,22.13,148.7,57.04,22.84,2022,6.686,high
Maïs,Céréale,11.81,36.7333,9.1833,Béja,7.65,143.8,49.6,101.6,29.7,3.76,12.7,22.13,148.7,57.04,22.84,2022,6.709,medium
Maïs,Céréale,21.09,36.7333,9.1833,Béja,8.49,235.3,67.8,197.4,48.2,6.39,13.6,22.13,148.7,57.04,22.84,2022,6.402,high
Maïs,Céréale,41.75,36.7333,9.1833,Béja,6.79,159.3,26.6,176.8,30.1,0.7,10.7,22.13,148.7,57.04,22.84,2022,6.136,medium
Maïs,Céréale,40.33,36.7333,9.1833,Béja,5.69,236.9,33.3,200.4,62.4,6.81,15.6,22.13,148.7,57.04,22.84,2022,5.964,medium
Maïs,Céréale,8.79,36.7333,9.1833,Béja,5.03,47.7,75.5,223.8,36.2,5.97,33.0,22.13,148.7,57.04,22.84,2022,6.126,medium
Maïs,Céréale,13.1,36.7333,9.1833,Béja,7.51,174.5,96.1,74.1,13.4,2.62,17.9,22.13,148.7,57.04,22.84,2022,5.781,medium
Maïs,Céréale,4.07,36.7333,9.1833,Béja,5.59,197.1,50.5,321.8,13.9,4.16,11.0,22.13,148.7,57.04,22.84,2022,5.618,high
Maïs,Céréale,3.56,36.7333,9.1833,Béja,5.89,228.0,12.0,282.3,67.8,4.7,38.1,22.13,148.7,57.04,22.84,2022,5.673,medium
Maïs,Céréale,48.63,36.7333,9.1833,Béja,7.42,245.9,33.1,279.0,21.9,4.74,23.9,22.13,148.7,57.04,22.84,2022,5.947,high
Maïs,Céréale,6.62,36.7333,9.1833,Béja,4.96,63.3,30.3,137.8,61.0,4.71,25.7,22.13,148.7,57.04,22.84,2022,5.728,medium
Maïs,Céréale,47.34,36.7333,9.1833,Béja,4.77,185.7,58.9,78.6,37.5,4.14,15.0,22.13,148.7,57.04,22.84,2022,6.472,medium
Maïs,Céréale,23.5,36.7333,9.1833,Béja,6.35,120.6,68.6,240.9,13.7,4.34,34.2,22.13,148.7,57.04,22.84,2022,6.387,medium
Maïs,Céréale,43.66,36.7333,9.1833,Béja,5.16,102.6,78.1,231.8,22.3,7.08,36.4,22.13,148.7,57.04,22.84,2022,6.324,medium
Maïs,Céréale,25.39,36.7333,9.1833,Béja,8.44,199.8,12.4,72.8,37.8,7.32,26.2,22.13,148.7,57.04,22.84,2022,6.023,medium
Maïs,Céréale,39.85,36.7333,9.1833,Béja,7.79,113.7,79.8,387.6,22.2,4.42,18.6,22.13,148.7,57.04,22.84,2022,7.043,high
Maïs,Céréale,16.52,36.7333,9.1833,Béja,7.69,117.1,92.4,236.6,19.5,5.72,33.8,21.54,245.5,59.89,22.66,2023,6.738,medium
Maïs,Céréale,44.24,36.7333,9.1833,Béja,5.24,226.7,68.9,103.2,36.4,5.11,12.5,21.54,245.5,59.89,22.66,2023,7.021,high
Maïs,Céréale,21.95,36.7333,9.1833,Béja,8.37,121.9,98.6,283.8,48.1,1.74,36.5,21.54,245.5,59.89,22.66,2023,6.931,high
Maïs,Céréale,27.5,36.7333,9.1833,Béja,7.38,225.9,17.1,306.0,21.2,6.94,34.6,21.54,245.5,59.89,22.66,2023,6.394,high
Maïs,Céréale,9.51,36.7333,9.1833,Béja,6.38,210.8,51.3,175.2,39.7,6.71,20.1,21.54,245.5,59.89,22.66,2023,7.825,high
Maïs,Céréale,31.43,36.7333,9.1833,Béja,4.9,82.8,22.8,171.8,37.0,6.12,29.5,21.54,245.5,59.89,22.66,2023,6.795,medium
Maïs,Céréale,4.41,36.7333,9.1833,Béja,6.39,245.4,67.1,94.2,50.6,2.94,30.6,21.54,245.5,59.89,22.66,2023,7.028,high
Maïs,Céréale,11.42,36.7333,9.1833,Béja,5.41,214.1,35.1,275.0,51.6,4.34,19.2,21.54,245.5,59.89,22.66,2023,7.085,medium
Maïs,Céréale,28.46,36.7333,9.1833,Béja,7.98,198.5,81.0,282.7,25.6,7.3,30.1,21.54,245.5,59.89,22.66,2023,7.002,medium
Maïs,Céréale,3.06,36.7333,9.1833,Béja,6.34,220.2,59.2,183.1,68.6,1.33,22.7,21.54,245.5,59.89,22.66,2023,6.629,high
Maïs,Céréale,48.18,36.7333,9.1833,Béja,5.62,218.8,36.3,368.8,55.2,6.54,10.5,21.54,245.5,59.89,22.66,2023,6.663,high
Maïs,Céréale,12.85,36.7333,9.1833,Béja,7.82,91.9,88.5,89.4,52.2,4.56,12.9,21.54,245.5,59.89,22.66,2023,6.498,medium
Maïs,Céréale,42.76,36.7333,9.1833,Béja,5.71,161.6,36.8,155.0,54.6,0.86,37.1,21.54,245.5,59.89,22.66,2023,6.591,high
Maïs,Céréale,49.78,36.7333,9.1833,Béja,8.07,70.8,17.1,133.8,57.7,0.76,27.5,21.54,245.5,59.89,22.66,2023,5.462,medium
Maïs,Céréale,41.64,36.7333,9.1833,Béja,4.75,212.9,63.9,90.2,15.6,7.32,30.1,21.54,245.5,59.89,22.66,2023,6.453,medium
Maïs,Céréale,22.73,36.7333,9.1833,Béja,6.57,124.7,38.5,202.1,56.4,5.01,36.8,21.54,245.5,59.89,22.66,2023,7.594,high
Maïs,Céréale,32.96,36.7333,9.1833,Béja,6.87,184.6,31.4,229.3,16.3,3.38,24.6,21.54,245.5,59.89,22.66,2023,6.706,high
Maïs,Céréale,3.24,36.7333,9.1833,Béja,7.47,141.4,67.1,74.8,25.3,3.21,24.2,21.54,245.5,59.89,22.66,2023,6.399,medium
Maïs,Céréale,26.31,36.7333,9.1833,Béja,8.39,102.9,53.4,118.6,46.6,2.61,16.2,21.54,245.5,59.89,22.66,2023,6.151,medium
Maïs,Céréale,31.24,36.7333,9.1833,Béja,7.71,155.9,56.1,152.7,65.9,3.48,12.6,21.54,245.5,59.89,22.66,2023,6.333,medium
Maïs,Céréale,20.33,36.7333,9.1833,Béja,6.53,222.3,54.4,295.8,69.6,1.49,18.2,21.86,129.3,58.71,23.56,2024,5.64,medium
Maïs,Céréale,1.08,36.7333,9.1833,Béja,8.13,187.1,64.7,158.3,59.4,7.66,34.6,21.86,129.3,58.71,23.56,2024,6.072,medium
Maïs,Céréale,19.08,36.7333,9.1833,Béja,5.53,43.1,64.3,290.3,16.9,3.38,23.7,21.86,129.3,58.71,23.56,2024,5.879,medium
Maïs,Céréale,18.73,36.7333,9.1833,Béja,7.5,45.6,17.2,174.2,66.5,5.51,30.4,21.86,129.3,58.71,23.56,2024,5.473,medium
Maïs,Céréale,4.26,36.7333,9.1833,Béja,7.04,230.9,65.1,355.8,53.4,1.4,37.1,21.86,129.3,58.71,23.56,2024,6.062,high
Maïs,Céréale,28.37,36.7333,9.1833,Béja,4.55,122.8,36.6,220.1,44.6,0.83,13.7,21.86,129.3,58.71,23.56,2024,6.087,medium
Maïs,Céréale,39.66,36.7333,9.1833,Béja,7.11,216.0,72.3,200.5,50.4,2.57,19.2,21.86,129.3,58.71,23.56,2024,6.963,high
Maïs,Céréale,30.45,36.7333,9.1833,Béja,7.79,218.7,92.5,200.8,29.1,4.87,21.1,21.86,129.3,58.71,23.56,2024,6.926,high
Maïs,Céréale,2.25,36.7333,9.1833,Béja,6.0,66.7,48.7,99.9,63.4,3.09,14.6,21.86,129.3,58.71,23.56,2024,6.056,high
Maïs,Céréale,11.68,36.7333,9.1833,Béja,5.86,45.8,46.9,158.9,50.6,5.04,20.9,21.86,129.3,58.71,23.56,2024,6.186,medium
Maïs,Céréale,2.91,36.7333,9.1833,Béja,7.25,60.9,53.7,59.6,40.3,7.73,21.5,21.86,129.3,58.71,23.56,2024,6.248,medium
Maïs,Céréale,47.84,36.7333,9.1833,Béja,5.14,35.1,78.1,210.5,27.4,7.25,13.5,21.86,129.3,58.71,23.56,2024,6.347,medium
Maïs,Céréale,17.68,36.7333,9.1833,Béja,6.91,211.9,98.6,150.9,67.7,3.42,21.6,21.86,129.3,58.71,23.56,2024,5.828,high
Maïs,Céréale,10.54,36.7333,9.1833,Béja,6.71,149.2,78.6,341.8,36.4,2.77,17.8,21.86,129.3,58.71,23.56,2024,6.852,medium
Maïs,Céréale,31.69,36.7333,9.1833,Béja,5.58,242.6,60.2,171.5,44.8,1.54,23.3,21.86,129.3,58.71,23.56,2024,5.536,medium
Maïs,Céréale,2.93,36.7333,9.1833,Béja,8.48,223.7,66.1,249.3,47.2,2.01,21.9,21.86,129.3,58.71,23.56,2024,7.021,medium
Maïs,Céréale,39.73,36.7333,9.1833,Béja,5.41,242.1,91.9,302.8,42.0,7.02,13.9,21.86,129.3,58.71,23.56,2024,7.058,medium
Maïs,Céréale,43.31,36.7333,9.1833,Béja,5.6,223.0,95.0,102.1,37.8,7.86,24.5,21.86,129.3,58.71,23.56,2024,6.09,high
Maïs,Céréale,43.41,36.7333,9.1833,Béja,5.64,74.7,78.6,185.3,40.7,4.19,27.3,21.86,129.3,58.71,23.56,2024,6.509,high
Maïs,Céréale,22.52,36.7333,9.1833,Béja,7.81,198.2,61.6,384.6,22.0,1.32,35.6,21.86,129.3,58.71,23.56,2024,6.269,low
Maïs,Céréale,7.59,37.2744,9.8739,Bizerte,7.01,233.8,11.7,216.9,51.3,5.92,30.8,21.69,139.3,69.44,23.28,2022,6.127,medium
Maïs,Céréale,41.59,37.2744,9.8739,Bizerte,7.72,91.3,29.0,385.1,10.5,7.98,30.3,21.69,139.3,69.44,23.28,2022,6.066,medium
Maïs,Céréale,31.07,37.2744,9.8739,Bizerte,7.46,61.4,77.8,319.1,49.5,6.25,35.4,21.69,139.3,69.44,23.28,2022,6.529,medium
Maïs,Céréale,47.44,37.2744,9.8739,Bizerte,4.81,119.7,46.6,73.1,30.9,1.33,34.2,21.69,139.3,69.44,23.28,2022,5.024,medium
Maïs,Céréale,15.47,37.2744,9.8739,Bizerte,4.81,140.1,81.5,297.5,13.0,1.05,22.1,21.69,139.3,69.44,23.28,2022,5.517,medium
Maïs,Céréale,32.38,37.2744,9.8739,Bizerte,7.71,234.4,46.5,367.1,29.3,4.07,16.8,21.69,139.3,69.44,23.28,2022,6.544,medium
Maïs,Céréale,31.61,37.2744,9.8739,Bizerte,5.93,172.5,21.1,361.0,40.2,3.87,27.6,21.69,139.3,69.44,23.28,2022,6.747,medium
Maïs,Céréale,38.99,37.2744,9.8739,Bizerte,5.47,187.1,84.0,331.4,43.2,4.4,14.3,21.69,139.3,69.44,23.28,2022,6.9,medium
Maïs,Céréale,26.05,37.2744,9.8739,Bizerte,5.64,59.4,66.7,69.0,54.9,2.88,10.0,21.69,139.3,69.44,23.28,2022,5.671,medium
Maïs,Céréale,14.25,37.2744,9.8739,Bizerte,7.86,30.8,32.2,309.3,29.0,1.26,20.8,21.69,139.3,69.44,23.28,2022,5.398,medium
Maïs,Céréale,34.66,37.2744,9.8739,Bizerte,7.66,226.2,49.0,368.5,32.6,7.73,12.7,21.69,139.3,69.44,23.28,2022,5.929,medium
Maïs,Céréale,38.29,37.2744,9.8739,Bizerte,7.03,184.8,10.4,108.4,52.8,5.5,39.0,21.69,139.3,69.44,23.28,2022,6.171,medium
Maïs,Céréale,25.52,37.2744,9.8739,Bizerte,5.69,53.2,80.4,275.5,12.9,3.2,38.7,21.69,139.3,69.44,23.28,2022,5.519,medium
Maïs,Céréale,42.67,37.2744,9.8739,Bizerte,5.34,111.1,43.3,68.3,56.1,3.62,34.7,21.69,139.3,69.44,23.28,2022,5.959,low
Maïs,Céréale,32.93,37.2744,9.8739,Bizerte,6.39,223.6,29.4,287.2,46.5,2.71,14.1,21.69,139.3,69.44,23.28,2022,6.326,high
Maïs,Céréale,3.85,37.2744,9.8739,Bizerte,7.08,116.9,74.2,119.7,63.4,2.66,21.0,21.69,139.3,69.44,23.28,2022,5.986,medium
Maïs,Céréale,21.27,37.2744,9.8739,Bizerte,5.57,213.8,11.3,182.7,30.2,0.64,13.7,21.69,139.3,69.44,23.28,2022,4.976,medium
Maïs,Céréale,16.28,37.2744,9.8739,Bizerte,6.62,160.9,10.9,212.4,67.8,4.39,30.3,21.69,139.3,69.44,23.28,2022,6.33,high
Maïs,Céréale,14.01,37.2744,9.8739,Bizerte,6.59,244.7,21.3,55.9,56.2,6.55,13.6,21.69,139.3,69.44,23.28,2022,6.22,high
Maïs,Céréale,2.16,37.2744,9.8739,Bizerte,5.89,111.8,10.1,154.9,48.8,7.81,35.4,21.69,139.3,69.44,23.28,2022,6.216,medium
Maïs,Céréale,24.72,37.2744,9.8739,Bizerte,7.62,130.8,45.8,156.0,13.9,2.21,17.4,21.38,261.8,71.63,22.94,2023,6.135,medium
Maïs,Céréale,4.7,37.2744,9.8739,Bizerte,4.73,240.7,94.8,324.8,69.5,4.58,38.9,21.38,261.8,71.63,22.94,2023,6.224,medium
Maïs,Céréale,32.16,37.2744,9.8739,Bizerte,5.28,61.0,66.0,323.5,44.7,1.6,34.3,21.38,261.8,71.63,22.94,2023,7.143,medium
Maïs,Céréale,4.05,37.2744,9.8739,Bizerte,5.54,105.9,92.6,151.7,38.2,7.18,31.2,21.38,261.8,71.63,22.94,2023,6.843,high
Maïs,Céréale,14.46,37.2744,9.8739,Bizerte,5.04,240.7,57.7,134.7,40.0,5.6,12.3,21.38,261.8,71.63,22.94,2023,7.069,high
Maïs,Céréale,42.34,37.2744,9.8739,Bizerte,6.69,125.2,14.0,108.0,36.7,2.07,11.5,21.38,261.8,71.63,22.94,2023,6.369,medium
Maïs,Céréale,13.72,37.2744,9.8739,Bizerte,8.34,73.3,95.6,398.2,52.7,7.86,27.1,21.38,261.8,71.63,22.94,2023,7.424,medium
Maïs,Céréale,48.05,37.2744,9.8739,Bizerte,4.79,166.9,98.3,116.5,57.6,7.31,38.3,21.38,261.8,71.63,22.94,2023,6.806,medium
Maïs,Céréale,8.97,37.2744,9.8739,Bizerte,7.53,65.6,52.9,301.4,24.8,5.3,30.0,21.38,261.8,71.63,22.94,2023,7.346,medium
Maïs,Céréale,11.88,37.2744,9.8739,Bizerte,6.5,32.7,10.8,175.0,65.6,2.22,29.0,21.38,261.8,71.63,22.94,2023,6.143,medium
Maïs,Céréale,15.16,37.2744,9.8739,Bizerte,7.42,51.0,48.6,60.2,38.9,5.47,13.6,21.38,261.8,71.63,22.94,2023,6.893,medium
Maïs,Céréale,47.6,37.2744,9.8739,Bizerte,8.47,39.9,78.5,180.1,33.5,6.16,37.6,21.38,261.8,71.63,22.94,2023,5.938,medium
Maïs,Céréale,45.99,37.2744,9.8739,Bizerte,7.65,85.2,60.8,175.5,49.4,2.3,15.7,21.38,261.8,71.63,22.94,2023,6.558,medium
Maïs,Céréale,29.5,37.2744,9.8739,Bizerte,5.38,38.6,13.2,111.3,62.0,2.62,38.5,21.38,261.8,71.63,22.94,2023,6.122,low
Maïs,Céréale,21.55,37.2744,9.8739,Bizerte,6.57,196.9,35.4,173.6,63.6,7.6,36.8,21.38,261.8,71.63,22.94,2023,6.887,high
Maïs,Céréale,4.49,37.2744,9.8739,Bizerte,6.49,75.0,63.2,115.1,29.9,6.91,16.2,21.38,261.8,71.63,22.94,2023,6.135,medium
Maïs,Céréale,43.92,37.2744,9.8739,Bizerte,7.74,213.9,39.9,292.8,56.3,5.41,14.5,21.38,261.8,71.63,22.94,2023,6.329,medium
Maïs,Céréale,3.68,37.2744,9.8739,Bizerte,6.2,38.3,21.5,317.9,10.0,3.62,25.7,21.38,261.8,71.63,22.94,2023,5.834,medium
Maïs,Céréale,42.57,37.2744,9.8739,Bizerte,5.42,30.3,75.6,388.4,23.5,5.47,32.3,21.38,261.8,71.63,22.94,2023,6.149,medium
Maïs,Céréale,49.26,37.2744,9.8739,Bizerte,5.8,186.8,83.5,113.6,32.3,7.26,34.2,21.38,261.8,71.63,22.94,2023,6.96,high
Maïs,Céréale,29.6,37.2744,9.8739,Bizerte,6.86,175.4,17.1,240.6,52.6,1.75,33.4,21.73,110.2,69.52,23.68,2024,6.224,medium
Maïs,Céréale,46.71,37.2744,9.8739,Bizerte,5.69,187.2,78.3,85.9,40.8,4.32,21.1,21.73,110.2,69.52,23.68,2024,6.698,high
Maïs,Céréale,40.55,37.2744,9.8739,Bizerte,7.36,131.6,92.9,293.1,53.7,6.96,18.2,21.73,110.2,69.52,23.68,2024,6.439,medium
Maïs,Céréale,25.32,37.2744,9.8739,Bizerte,5.84,245.3,87.1,295.4,53.6,4.72,38.4,21.73,110.2,69.52,23.68,2024,6.354,medium
Maïs,Céréale,48.54,37.2744,9.8739,Bizerte,7.64,191.6,44.6,58.8,60.3,0.59,31.1,21.73,110.2,69.52,23.68,2024,4.923,medium
Maïs,Céréale,43.27,37.2744,9.8739,Bizerte,7.32,209.8,59.2,388.5,13.1,4.29,31.6,21.73,110.2,69.52,23.68,2024,6.482,medium
Maïs,Céréale,43.7,37.2744,9.8739,Bizerte,6.71,117.2,21.9,352.9,19.4,2.82,18.7,21.73,110.2,69.52,23.68,2024,6.299,high
Maïs,Céréale,3.54,37.2744,9.8739,Bizerte,5.5,167.5,61.5,341.5,64.4,0.59,30.2,21.73,110.2,69.52,23.68,2024,5.341,high
Maïs,Céréale,39.4,37.2744,9.8739,Bizerte,5.73,107.7,65.9,166.9,54.0,3.53,12.1,21.73,110.2,69.52,23.68,2024,6.013,medium
Maïs,Céréale,31.98,37.2744,9.8739,Bizerte,7.24,103.1,15.1,180.9,66.7,5.31,30.1,21.73,110.2,69.52,23.68,2024,5.593,medium
Maïs,Céréale,26.42,37.2744,9.8739,Bizerte,7.5,52.3,35.0,146.7,35.9,7.85,12.0,21.73,110.2,69.52,23.68,2024,5.946,medium
Maïs,Céréale,24.67,37.2744,9.8739,Bizerte,7.45,185.0,48.0,171.3,33.9,2.48,16.2,21.73,110.2,69.52,23.68,2024,5.928,medium
Maïs,Céréale,5.51,37.2744,9.8739,Bizerte,7.13,243.1,64.3,76.9,14.5,7.64,18.9,21.73,110.2,69.52,23.68,2024,6.632,high
Maïs,Céréale,30.89,37.2744,9.8739,Bizerte,7.09,88.8,11.4,387.8,25.1,5.57,31.2,21.73,110.2,69.52,23.68,2024,5.719,medium
Maïs,Céréale,44.27,37.2744,9.8739,Bizerte,6.89,220.5,95.2,87.1,19.3,7.59,32.1,21.73,110.2,69.52,23.68,2024,6.441,medium
Maïs,Céréale,47.92,37.2744,9.8739,Bizerte,7.3,179.6,46.7,55.4,45.0,2.4,23.5,21.73,110.2,69.52,23.68,2024,6.335,medium
Maïs,Céréale,37.67,37.2744,9.8739,Bizerte,5.25,177.9,97.9,85.7,10.5,3.75,12.8,21.73,110.2,69.52,23.68,2024,5.67,medium
Maïs,Céréale,12.86,37.2744,9.8739,Bizerte,5.53,125.6,75.1,53.2,45.4,5.1,29.1,21.73,110.2,69.52,23.68,2024,6.14,medium
Maïs,Céréale,13.13,37.2744,9.8739,Bizerte,5.3,223.0,76.5,54.8,24.9,2.11,18.1,21.73,110.2,69.52,23.68,2024,5.73,medium
Maïs,Céréale,41.33,37.2744,9.8739,Bizerte,7.43,163.5,70.6,78.4,67.1,6.79,34.2,21.73,110.2,69.52,23.68,2024,6.021,high
Maïs,Céréale,46.12,36.4561,10.7376,Nabeul,5.3,165.7,76.9,308.3,41.3,1.01,21.1,21.49,118.4,70.08,22.89,2022,6.7,high
Maïs,Céréale,13.17,36.4561,10.7376,Nabeul,5.58,111.1,90.6,283.3,57.2,3.91,28.9,21.49,118.4,70.08,22.89,2022,6.137,high
Maïs,Céréale,2.07,36.4561,10.7376,Nabeul,6.27,172.9,94.3,72.4,59.5,2.69,23.3,21.49,118.4,70.08,22.89,2022,6.086,medium
Maïs,Céréale,13.75,36.4561,10.7376,Nabeul,4.72,138.0,93.4,86.9,55.9,3.57,29.7,21.49,118.4,70.08,22.89,2022,5.704,medium
Maïs,Céréale,15.17,36.4561,10.7376,Nabeul,4.78,70.8,69.8,358.6,58.8,5.64,13.3,21.49,118.4,70.08,22.89,2022,5.711,medium
Maïs,Céréale,45.78,36.4561,10.7376,Nabeul,6.56,147.8,42.1,173.8,59.7,6.42,19.2,21.49,118.4,70.08,22.89,2022,6.432,high
Maïs,Céréale,25.65,36.4561,10.7376,Nabeul,5.92,141.2,94.7,356.7,16.2,3.45,26.6,21.49,118.4,70.08,22.89,2022,6.464,medium
Maïs,Céréale,34.01,36.4561,10.7376,Nabeul,7.21,214.3,87.3,311.9,36.4,5.08,14.8,21.49,118.4,70.08,22.89,2022,7.161,medium
Maïs,Céréale,8.91,36.4561,10.7376,Nabeul,5.42,55.9,24.9,50.7,53.1,5.99,25.4,21.49,118.4,70.08,22.89,2022,5.319,low
Maïs,Céréale,12.48,36.4561,10.7376,Nabeul,4.92,78.9,56.7,262.7,24.7,0.93,21.7,21.49,118.4,70.08,22.89,2022,5.924,high
Maïs,Céréale,21.19,36.4561,10.7376,Nabeul,6.16,124.4,58.7,293.8,52.1,1.79,25.0,21.49,118.4,70.08,22.89,2022,6.486,high
Maïs,Céréale,11.11,36.4561,10.7376,Nabeul,6.63,55.4,64.5,91.0,30.2,1.57,30.8,21.49,118.4,70.08,22.89,2022,6.108,medium
Maïs,Céréale,28.47,36.4561,10.7376,Nabeul,5.32,141.7,47.7,56.3,57.6,1.02,24.2,21.49,118.4,70.08,22.89,2022,5.831,medium
Maïs,Céréale,24.77,36.4561,10.7376,Nabeul,5.51,32.2,75.1,237.5,60.2,6.66,35.3,21.49,118.4,70.08,22.89,2022,6.389,medium
Maïs,Céréale,40.37,36.4561,10.7376,Nabeul,6.31,70.4,86.9,358.9,38.0,1.07,21.6,21.49,118.4,70.08,22.89,2022,6.344,high
Maïs,Céréale,4.63,36.4561,10.7376,Nabeul,4.77,223.0,45.0,239.6,68.1,1.0,29.4,21.49,118.4,70.08,22.89,2022,5.79,medium
Maïs,Céréale,4.37,36.4561,10.7376,Nabeul,6.23,249.4,60.3,162.4,23.2,3.13,21.2,21.49,118.4,70.08,22.89,2022,6.191,medium
Maïs,Céréale,1.26,36.4561,10.7376,Nabeul,7.39,174.5,73.8,52.9,23.1,5.46,24.5,21.49,118.4,70.08,22.89,2022,6.369,high
Maïs,Céréale,26.38,36.4561,10.7376,Nabeul,6.69,44.6,79.0,254.3,56.9,6.14,34.1,21.49,118.4,70.08,22.89,2022,6.577,medium
Maïs,Céréale,38.18,36.4561,10.7376,Nabeul,6.98,193.3,25.3,118.2,63.4,6.12,37.2,21.49,118.4,70.08,22.89,2022,6.5,high
Maïs,Céréale,10.91,36.4561,10.7376,Nabeul,8.06,157.3,66.9,104.8,38.4,5.87,18.1,21.5,169.4,67.36,22.72,2023,6.279,medium
Maïs,Céréale,19.76,36.4561,10.7376,Nabeul,5.36,123.5,91.7,227.5,21.3,1.08,30.9,21.5,169.4,67.36,22.72,2023,6.238,medium
Maïs,Céréale,14.21,36.4561,10.7376,Nabeul,7.68,89.8,72.3,142.4,66.3,5.27,19.7,21.5,169.4,67.36,22.72,2023,6.271,medium
Maïs,Céréale,10.2,36.4561,10.7376,Nabeul,5.37,161.0,33.8,281.7,58.9,6.34,32.8,21.5,169.4,67.36,22.72,2023,6.57,medium
Maïs,Céréale,28.31,36.4561,10.7376,Nabeul,5.97,125.1,12.8,140.9,12.0,7.09,17.3,21.5,169.4,67.36,22.72,2023,5.963,medium
Maïs,Céréale,42.4,36.4561,10.7376,Nabeul,5.79,227.5,89.9,163.9,64.1,7.97,34.8,21.5,169.4,67.36,22.72,2023,6.708,medium
Maïs,Céréale,49.88,36.4561,10.7376,Nabeul,4.77,50.9,99.9,164.3,54.9,6.55,35.7,21.5,169.4,67.36,22.72,2023,5.759,medium
Maïs,Céréale,1.7,36.4561,10.7376,Nabeul,4.59,109.3,80.5,248.2,28.8,5.41,17.0,21.5,169.4,67.36,22.72,2023,6.704,high
Maïs,Céréale,29.76,36.4561,10.7376,Nabeul,7.55,38.6,85.3,266.8,43.8,5.18,35.9,21.5,169.4,67.36,22.72,2023,6.705,medium
Maïs,Céréale,46.53,36.4561,10.7376,Nabeul,7.53,127.3,73.7,186.2,23.7,4.98,37.8,21.5,169.4,67.36,22.72,2023,6.707,low
Maïs,Céréale,3.61,36.4561,10.7376,Nabeul,5.35,249.0,98.3,277.3,58.3,5.86,27.8,21.5,169.4,67.36,22.72,2023,7.398,medium
Maïs,Céréale,32.78,36.4561,10.7376,Nabeul,7.21,112.1,94.8,108.6,40.0,5.68,30.9,21.5,169.4,67.36,22.72,2023,6.546,medium
Maïs,Céréale,9.32,36.4561,10.7376,Nabeul,7.04,161.8,26.1,296.8,37.3,5.51,35.1,21.5,169.4,67.36,22.72,2023,7.475,high
